profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.002169683013027398,0.0008,0.0013696830130273982,0.8,1.0,0.8,1.0021696830130273,1.0013696830130274,"600941,601728,600050,601186,000001","0.162830,0.160634,0.160161,0.158216,0.158159","0.203538,0.200792,0.200201,0.197770,0.197699","0.548595,0.541194,0.539602,0.533050,0.532859","-0.011328,0.019034,0.000000,0.007762,-0.001715",300,40,32,15,15,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.0,0.004411722284952941,0.0005163188096497494,0.003895403475303192,0.5163188096497493,0.5163188096497493,1.0,1.0065909773368802,1.0052704219562996,"600941,600050,601728,601838,601186","0.203955,0.199842,0.199694,0.198446,0.198064","0.203955,0.199842,0.199694,0.198446,0.198064","0.548422,0.537364,0.536965,0.533608,0.532581","-0.012588,-0.005525,0.023634,0.011786,0.005175",300,40,33,15,15,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.0,-0.0005240652048453252,0.0008,-0.0013240652048453253,0.8,1.2099804475650626,0.6611677086269468,1.0060634580301466,1.003939378369127,"600803,600941,000651,000538,601186","0.138104,0.200307,0.131059,0.130838,0.197077","0.208878,0.198438,0.198223,0.197889,0.196572","0.559040,0.531097,0.530523,0.529628,0.526104","-0.011014,-0.004686,0.012865,-0.005887,0.005175",300,40,30,15,15,False,-0.0005240652048453809,-0.0013240652048452928
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0,-0.0016280559200593401,0.0008,-0.00242805592005934,0.8,1.4616752211412165,0.5473172072899974,1.0044255304613452,1.001501757418097,"600803,000651,000938,000333,600690","0.174059,0.169545,0.108850,0.108466,0.108242","0.203798,0.201377,0.198880,0.198177,0.197768","0.546989,0.540491,0.533787,0.531903,0.530803","-0.026661,0.000734,-0.010269,0.036205,0.000727",300,40,26,15,15,False,-0.002151267917445576,-0.003748906220545578
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0,-0.007573330824538683,0.0008000000000000001,-0.008373330824538682,0.8000000000000002,1.3741383328513976,0.5821830167127096,0.9968186836305486,0.9931158518818785,"002074,600803,600690,601728,603501","0.118683,0.189493,0.161108,0.128641,0.115006","0.203858,0.200569,0.199049,0.198981,0.197543","0.542469,0.533718,0.529673,0.529492,0.525667","0.007499,-0.010570,-0.022302,-0.021552,-0.000826",300,40,20,15,15,False,-0.009708306478353301,-0.01209084621306955
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,0.0,-0.012239587116585899,0.0008000000000000001,-0.013039587116585899,0.8000000000000002,1.5046201229007898,0.5316956671147417,0.984618034512812,0.9801660312144023,"002493,000938,600803,601838,300760","0.107501,0.128040,0.194694,0.111818,0.105637","0.202185,0.200757,0.199275,0.199103,0.198679","0.540218,0.536401,0.532442,0.531983,0.530849","-0.028689,0.018944,-0.039331,-0.024461,-0.011250",300,40,22,15,15,False,-0.021829067932042867,-0.0249727736871469
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,1.1102230246251565e-16,-0.011330504406918376,0.0008,-0.012130504406918376,0.8,1.2360803295912686,0.647207127925524,0.9734618155336333,0.9682761228532442,"600104,600803,601838,600690,002415","0.130448,0.198846,0.168794,0.155737,0.128135","0.201556,0.201109,0.199851,0.199503,0.197981","0.541273,0.540074,0.536696,0.535760,0.531674","-0.006502,0.007425,-0.035088,-0.030083,-0.010544",300,40,22,15,15,False,-0.032912237988558246,-0.036800345752800445
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,0.0,-0.002553461110389209,0.0008,-0.003353461110389209,0.8,1.9765927935649341,0.40473687984925805,0.9709761186452193,0.9650290465311373,"000651,601066,600027,600900,601816","0.088285,0.081165,0.080835,0.080825,0.080593","0.200917,0.200538,0.199723,0.199697,0.199124","0.532322,0.531316,0.529159,0.529089,0.527572","-0.003914,0.014615,-0.011364,-0.007838,-0.022857",300,40,32,15,15,False,-0.03538165897918788,-0.040030398334858774
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,0.0,-0.008611081174475628,0.0008,-0.009411081174475628,0.8,1.6622432370102047,0.48127733786958926,0.962614964469088,0.9559470798385059,"601298,600741,000651,601816,601618","0.096966,0.096427,0.141980,0.137792,0.095714","0.201476,0.200356,0.199852,0.199442,0.198874","0.540265,0.537261,0.535909,0.534810,0.533287","0.012821,0.008101,0.004666,-0.015326,-0.095975",300,40,31,15,15,False,-0.04368806581610607,-0.04906475018115852
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,0.0,0.007024315236504977,0.0008,0.006224315236504976,0.8,1.335104981640601,0.5992038161800173,0.969376675430896,0.9618971958128371,"600741,000538,601298,601816,600795","0.159201,0.120745,0.159089,0.174399,0.119013","0.201189,0.200665,0.200643,0.198885,0.198618","0.538359,0.536956,0.536897,0.532194,0.531481","0.018936,0.003956,0.019837,-0.009690,0.017361",300,40,36,15,15,False,-0.03697062932596651,-0.04314582941678158
