profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.00880011191387868,0.0008,0.00800011191387868,0.8,1.0,0.8,1.0088001119138787,1.0080001119138786,"600941,600803,601728,600050,601186","0.162213,0.160591,0.160025,0.159554,0.157617","0.202766,0.200739,0.200031,0.199443,0.197021","0.548595,0.543108,0.541194,0.539602,0.533050","-0.011328,0.039656,0.019034,0.000000,0.007762",300,40,32,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,1.1102230246251565e-16,0.007763054206446916,0.0005152337630934665,0.00724782044335345,0.5152337630934665,0.5152337630934665,1.0,1.016631481866136,1.0153059157319106,"600941,600803,600050,601728,600036","0.202382,0.203708,0.198301,0.198154,0.197455","0.202382,0.203708,0.198301,0.198154,0.197455","0.548422,0.552016,0.537364,0.536965,0.535071","-0.012588,0.034128,-0.005525,0.023634,-0.001160",300,40,33,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.0,-0.007967689218379183,0.0008,-0.008767689218379183,0.8,1.199970298121698,0.6666831681186046,1.0085312781690063,1.0064040290011913,"600803,600941,300347,000651,000538","0.205660,0.198332,0.136803,0.130733,0.130512","0.206635,0.196307,0.205200,0.196095,0.195764","0.559040,0.531097,0.555157,0.530523,0.529628","-0.011014,-0.004686,-0.041569,0.012865,-0.005887",300,40,29,False,-0.007967689218379093,-0.008767689218379227
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0,-0.00757534812847701,0.0008000000000000001,-0.00837534812847701,0.8000000000000002,1.0634398974832715,0.7522757063123866,1.0008913026384183,0.9979750449004046,"300347,600803,688012,601012,000651","0.186188,0.201962,0.150501,0.149241,0.181606","0.202451,0.200744,0.200061,0.198386,0.198359","0.551641,0.546989,0.545128,0.540563,0.540491","-0.018178,-0.026661,0.042137,-0.035389,0.000734",300,40,26,False,-0.01548267932724734,-0.017069604897369972
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0,0.0042385941746664844,0.0008,0.0034385941746664845,0.8,1.3014443091712145,0.614701677484345,1.005133674683256,1.0014066760762614,"688012,002074,600803,600515,600690","0.183743,0.124192,0.200004,0.121304,0.121262","0.204579,0.202036,0.198777,0.197338,0.197270","0.549296,0.542469,0.533718,0.529853,0.529673","0.045554,0.007499,-0.010570,-0.002016,-0.022302",300,40,19,False,-0.011309709946985436,-0.013689706166667537
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,0.0,0.009090482981951996,0.0008000000000000001,0.008290482981951995,0.8000000000000002,0.9921536555868462,0.8063267171321465,1.014270825247551,1.0097088210822847,"688012,002074,002493,000938,600803","0.200125,0.188265,0.160339,0.159206,0.196766","0.204060,0.203655,0.198851,0.197446,0.195988","0.554370,0.553268,0.540218,0.536401,0.532442","0.062720,0.031135,-0.028689,0.018944,-0.039331",300,40,20,False,-0.0023220376908373863,-0.005512717460718353
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,0.0,-0.00274711975550241,0.0008,-0.00354711975550241,0.8,1.3027930994159407,0.6140652728039859,1.0114845018260836,1.0061272629757188,"002493,000630,600104,601111,002074","0.188693,0.121936,0.121913,0.121723,0.194338","0.206514,0.198571,0.198535,0.198226,0.198155","0.563026,0.541372,0.541273,0.540430,0.540237","-0.016649,-0.012478,-0.006502,-0.013189,0.022199",300,40,22,False,-0.005062778530726231,-0.009040282947209266
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,0.0,-0.01598274074468089,0.0008,-0.016782740744680887,0.8,1.368706761621387,0.5844933498043877,0.9953182072661346,0.9892416899650419,"601877,601111,601298,000651,002493","0.118321,0.167873,0.116936,0.117735,0.194781","0.202434,0.200680,0.200064,0.197713,0.199109","0.545032,0.540310,0.538652,0.532322,0.536081","-0.014804,-0.021713,-0.003472,-0.003914,-0.049898",300,40,31,False,-0.020964602198702886,-0.025671302966928544
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,0.0,0.011578526034451473,0.0008,0.010778526034451473,0.8,1.6648161944312916,0.48053352837145097,1.0068425250415292,0.9999042572746949,"600522,601298,600104,600741,601456","0.096745,0.157088,0.122176,0.095808,0.095775","0.201329,0.200493,0.199491,0.199378,0.199309","0.542517,0.540265,0.537564,0.537261,0.537075","0.041617,0.012821,0.025641,0.008101,0.017013",300,40,30,False,-0.009628815356610976,-0.015169475739844396
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,1.1102230246251565e-16,0.013661528470879898,0.0007999999999999999,0.012861528470879898,0.7999999999999999,1.30031553108062,0.6152352878036952,1.0205975328630765,1.0127645543477874,"600741,000538,601298,600522,601816","0.160410,0.123302,0.183653,0.160347,0.122131","0.200812,0.200288,0.200266,0.200123,0.198512","0.538359,0.536956,0.536897,0.536512,0.532194","0.018936,0.003956,0.019837,0.047876,-0.009690",300,40,36,False,0.0,-0.0025030499130808126
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,5,5,1.1102230246251565e-16,-0.003935849669248547,0.0008000000000000001,-0.0047358496692485475,0.8000000000000002,1.4325770028562064,0.558434205215494,1.0165806144009215,1.0079682536680528,"000538,600795,002594,600741,600023","0.166566,0.111652,0.111604,0.182362,0.111528","0.200776,0.199937,0.199852,0.199719,0.199716","0.539196,0.536943,0.536716,0.536359,0.536349","0.004313,0.003436,-0.025572,-0.009596,-0.003891",300,40,38,False,-0.003935849669248537,-0.007227045514226482
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,5,5,0.0,0.010078060217681793,0.0008,0.009278060217681792,0.8,1.402050164069674,0.570592993390388,1.026825775048982,1.0173202438230966,"600795,600104,601066,000538,600406","0.163106,0.123034,0.113907,0.185067,0.113860","0.201829,0.200004,0.199629,0.198991,0.199547","0.541303,0.536410,0.535404,0.533691,0.535184","0.017153,0.011010,0.034496,0.005372,0.008803",300,40,38,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,5,5,0.0,0.004214447756307034,0.0008,0.003414447756307034,0.8,1.673788086885518,0.4779577571785631,1.0311532786327555,1.020793830647064,"601995,601059,600482,600795,600030","0.095817,0.095705,0.095910,0.180788,0.094887","0.200471,0.200237,0.200666,0.200101,0.198526","0.540857,0.540226,0.541382,0.539859,0.535609","0.022643,0.006183,-0.024805,0.015254,0.011323",300,40,36,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,5,5,0.0,0.013804244832539777,0.0007999999999999999,0.013004244832539777,0.7999999999999999,1.1364525489597916,0.7039449211779668,1.0453875709508782,1.0340684835443448,"601066,600795,601995,601059,600372","0.159647,0.195408,0.168819,0.168726,0.139174","0.201781,0.201556,0.199521,0.199435,0.197706","0.547460,0.546850,0.541327,0.541096,0.536404","0.019556,0.003413,0.024649,0.006745,0.033885",300,40,36,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,5,5,0.0,0.016821192609134342,0.0008,0.016021192609134344,0.8,0.8773069236626826,0.9118815529918165,1.062972236633038,1.050635493890244,"600795,601186,601995,601059,600482","0.199910,0.182368,0.197149,0.197141,0.184780","0.200345,0.199991,0.199886,0.199886,0.199892","0.539115,0.538163,0.537882,0.537882,0.537896","0.001712,0.006468,0.031814,0.005059,0.043456",300,40,31,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,5,5,0.0,-0.0007088591963526651,0.0008,-0.001508859196352665,0.8,1.6352640553293802,0.48921762659233736,1.0622187389876332,1.0490502328632731,"603195,601186,601018,000001,601607","0.099210,0.190992,0.097627,0.097277,0.097262","0.202794,0.199995,0.199558,0.198842,0.198811","0.552949,0.545319,0.544126,0.542174,0.542089","-0.017668,0.006452,-0.005391,0.003475,0.000000",300,40,38,False,-0.0007088591963526625,-0.0015088591963526854
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,5,5,0.0,-0.0073024222521208835,0.0008,-0.008102422252120883,0.8,1.6109055103950536,0.4966150992951849,1.05446196923143,1.0405503849129292,"600803,000768,300628,000001,601607","0.101818,0.099265,0.099015,0.147436,0.147013","0.205015,0.199884,0.199380,0.198278,0.197443","0.556525,0.542597,0.541230,0.538238,0.535971","-0.076923,0.010656,0.016883,-0.007739,-0.007202",300,40,38,False,-0.008006105059304547,-0.009599056034145792
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,5,5,0.0,-0.007382803367918691,0.0008,-0.008182803367918691,0.8,1.5000149591172776,0.5333280145891216,1.046677083853646,1.0320357657187746,"600887,600803,601018,300628,000651","0.106997,0.155717,0.128859,0.152832,0.105587","0.200622,0.202880,0.198611,0.199923,0.197964","0.545860,0.552003,0.540389,0.543958,0.538629","0.007229,-0.051085,-0.008086,0.009866,-0.006320",300,40,37,False,-0.01532980092782743,-0.01770331221401933
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,5,5,0.0,0.0023068642069457267,0.0008,0.0015068642069457267,0.8,1.3876921456339641,0.5764967413824497,1.0490916257546183,1.0335909034744242,"601021,300628,600887,000975,000768","0.116317,0.180229,0.160298,0.115396,0.133914","0.201766,0.200355,0.199454,0.200167,0.198259","0.549000,0.545160,0.542708,0.544650,0.539458","0.005882,0.005233,-0.007506,-0.006743,0.019870",300,40,38,False,-0.013058300489941832,-0.016223124494593177
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,5,5,1.1102230246251565e-16,-0.00993448039901178,0.0008,-0.01073448039901178,0.8,0.8555203908751277,0.9351033692857574,1.0386694455617917,1.022495842180481,"300628,600887,601021,601919,000975","0.201786,0.197756,0.194581,0.184622,0.193495","0.203282,0.200355,0.200012,0.197435,0.198915","0.549104,0.541199,0.540273,0.533311,0.537309","0.003860,-0.001736,0.024558,-0.015574,-0.063430",300,40,36,False,-0.022863053458691773,-0.026783458081707123
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,5,5,0.0,-0.0032995973521393364,0.0007999999999999999,-0.004099597352139337,0.7999999999999999,1.6016428551432325,0.4994871343702009,1.035242254609468,1.0183040209333045,"601601,601318,002352,300628,601211","0.101081,0.100148,0.099415,0.200484,0.099356","0.202370,0.200501,0.199034,0.199179,0.198916","0.566598,0.561365,0.557259,0.557662,0.556927","0.009639,-0.003188,0.003659,-0.012520,-0.018199",300,40,37,False,-0.026087211940177046,-0.03077325404001352
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,5,5,0.0,-0.005739850929229734,0.0007999999999999999,-0.006539850929229735,0.7999999999999999,1.3987293871389397,0.5719476600376409,1.02930011839237,1.0116444644357656,"300628,601117,000708,000538,601318","0.202771,0.114104,0.113918,0.113474,0.156368","0.204482,0.199501,0.199175,0.198397,0.198444","0.571533,0.557611,0.556699,0.554524,0.554657","-0.027680,-0.020806,0.043887,0.000000,-0.017604",300,40,35,False,-0.03167732616171093,-0.03711185247521409
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,5,5,0.0,0.01783485827193027,0.0008,0.01703485827193027,0.8,0.8819185759887215,0.9071132208584196,1.0476575401231791,1.0288776845090115,"300628,601318,601601,601211,601117","0.206111,0.195050,0.183911,0.183709,0.190260","0.206453,0.199011,0.198313,0.198165,0.198058","0.582542,0.561543,0.559572,0.559157,0.558853","-0.003014,0.019718,0.084423,0.012542,-0.016927",300,40,35,False,-0.014407428512308251,-0.020709189350407997
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,5,5,1.0283995877102825e-12,0.06713799046384561,0.0008000000000010285,0.06633799046384459,0.8000000000010284,0.8436467222626939,0.9482642187648977,1.117995162061345,1.0971313625324328,"601318,601601,600309,300628,600115","0.201507,0.199498,0.189046,0.199572,0.188910","0.201859,0.200349,0.199360,0.199215,0.199216","0.570309,0.566042,0.563250,0.562840,0.562843","0.059355,0.114103,0.089404,0.002472,0.079505",300,40,33,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,5,5,6.431521981653532e-13,0.08069868916671455,0.0008000000000006137,0.07989868916671393,0.8000000000006137,0.8237664367140507,0.9711490591813217,1.2082159061344242,1.184790720242465,"601688,601601,300628,600309,601336","0.195444,0.201355,0.201005,0.198141,0.192172","0.201250,0.201410,0.201047,0.198411,0.197881","0.565215,0.565665,0.564645,0.557241,0.555754","0.056027,0.125298,-0.007993,0.066667,0.171286",300,40,37,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,5,5,3.765654454923606e-12,0.036133029635523825,0.0008000000000037573,0.03533302963552007,0.8000000000037574,0.8105398493264214,0.9869965069142742,1.2518724072768905,1.2266529658726812,"600309,002352,601601,000538,601688","0.204769,0.195766,0.201127,0.195215,0.197857","0.204856,0.198345,0.201124,0.197787,0.197889","0.577932,0.559562,0.567402,0.557987,0.558275","0.036269,0.012265,0.113208,0.007400,0.010571",300,40,36,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-05,5,5,3.5166314305001833e-12,0.0059173824556889585,0.0008000000000016514,0.0051173824556873075,0.8000000000016514,1.5852342765111425,0.5046572685525558,1.2592802150964721,1.232930218239455,"600309,600009,601166,300628,000876","0.205460,0.101734,0.100880,0.100428,0.098881","0.206138,0.201591,0.199897,0.196438,0.195936","0.568917,0.556365,0.551692,0.542143,0.540759","0.029858,-0.003974,-0.011401,0.007969,0.005429",300,40,35,False,0.0,0.0
